Ticker,Name,Yahoo,ISIN,Symbol,YahooSymbol,Akt. Kurs,Währung,Perf %,Score,CRV,Elliott-Signal,Elliott-Einstieg,Elliott-Ausstieg,MC-Chance,Zyklus %,Zyklus-Status,ROE %,Debt/Equity,Div. Rendite %,FCF,Enterprise Value,Revenue,FCF Yield %,Growth %,Margin %,Rule of 40,Current Ratio,Institutional Ownership %,Radar Vector,PE,ConfidenceScore,ConfidenceLabel,ConfidenceBreakdown,Sektor,Akt. Kurs [€],Volatility,DownsideDev,MaxDrawdown,AvgVolume,DollarVolume,SMA200,Trend200,MarketRegimeStock,MarketTrend200Stock,MarketRegimeCrypto,MarketTrend200Crypto,MarketDate,RS3M,Sector,Industry,Country,Currency,Perf 1D %,Perf 1Y %,OpportunityScore,RiskScore,ScoreDiversificationPenalty,ScoreDiversificationBreakdown,ScoreError,ScoreMarketRegime,ScoreAssetClass,ScoreRiskMult,ScoreOppW,ScoreRiskW,ScoreMarketTrend200,ticker,name,isin,symbol,yahoo_symbol,category,sector,industry,country,currency,price,price_eur,perf_1d_pct,perf_1y_pct,perf_pct,score,crv,confidence,diversification_penalty,elliott_signal,mc_chance,cycle,cycle_status,rs3m,trend200,sma200,volatility,downside_dev,max_drawdown,avg_volume,dollar_volume,regime_stock,trend200_stock,regime_crypto,trend200_crypto,market_date,trend_ok,liquidity_ok,is_crypto,score_status,crypto_base,quote_currency,asset_id,ticker_display,cluster_official,pillar_primary,bucket_type,pillar_confidence,pillar_reason,pillar_tags,TrendOK,LiquidityOK
NL0010273215 ,ASML HOLDING,ASML,NL0010273215 ,ASML,ASML,1421.8399658203125,USD,92.72356310437526,36.05,0.0,Seitwärts,0.0,0.0,73.9,35.5,Zyklus-neutral,50.46,13813.0,62.0,12685974528.0,535751229440.0,32667299840.0,2.37,4.9,29.42,34.32,1262.0,18.74,"[9.8, 100.0, 0.0, 64.53, 12.03]",31.993082,90.8,HIGH,"{""coverage"": 1.0, ""confluence"": 0.8, ""risk_clean"": 1.0, ""regime_align"": 0.8793243243243243, ""liquidity"": 0.8211920529801324, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",Gehirn,1466.93,0.4117654635219837,0.2692015628669147,0.20291063807618814,2083785.6,2962809646.2808595,946.3287121582031,0.5024800025116596,bull,0.0561018378371283,bear,-0.3231019928707598,2026-02-17,0.394457843700192,Technology,Semiconductor Equipment & Materials,Netherlands,,1.0827436622343756,92.72356310437526,66.81,35.12,0.0,"{""penalty_points"": 0.0, ""label"": ""low"", ""category"": ""Technology"", ""category_share"": 0.1667, ""category_penalty"": 0.0, ""crypto_share"": 0.0, ""crypto_penalty"": 0.0}",,bull,stock,,,,0.0561018378371283,ASML,ASML HOLDING,NL0010273215,ASML,ASML,Gehirn,Technology,Semiconductor Equipment & Materials,Netherlands,USD,1421.8399658203125,1466.93,1.0827436622343756,92.72356310437526,92.72356310437526,36.05,0.0,90.8,0.0,Seitwärts,73.9,35.5,Zyklus-neutral,0.394457843700192,0.5024800025116596,946.3287121582031,0.4117654635219837,0.2692015628669147,0.20291063807618814,2083785.6,2962809646.2808595,bull,0.0561018378371283,bear,-0.3231019928707598,2026-02-17,True,True,False,OK,,,ASML,ASML,Semiconductor Equipment & Materials,Gehirn,pillar,55,heuristic from official taxonomy,"ai, software, semis",True,True
BRVALEACNOR0,VALE S.A.,BRVALEACNOR0,BRVALEACNOR0,BRVALEACNOR0,BRVALEACNOR0,87.05,BRL,-0.3,35.71,0.0,Seitwärts,0.0,0.0,80.6,3.6,Zyklus-Tief,13.27,50201.0,792.0,-951249984.0,458628300800.0,213320007680.0,-0.21,7.0,14.15,21.15,1237.0,43.69,"[14.0, 26.54, 0.0, 96.37, 18.54]",8.056645,73.7,MED,"{""coverage"": 1.0, ""confluence"": 0.4, ""risk_clean"": 0.6666666666666666, ""regime_align"": 0.8625675675675675, ""liquidity"": 0.8079470198675497, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",Fundament,85.14,0.014654,0.010249,0.153912,29423716.67,2561334625.63,58.7091,0.482733,bull,0.0561018378371283,bear,-0.3231019928707598,2026-02-17,0.364013,,,,,,,62.56,23.62,0.0,"{""penalty_points"": 0.0, ""label"": ""low"", ""category"": ""Fundament"", ""category_share"": 0.0, ""category_penalty"": 0.0, ""crypto_share"": 0.0, ""crypto_penalty"": 0.0}",,bull,stock,,,,0.0561018378371283,BRVALEACNOR0,VALE S.A.,BRVALEACNOR0,BRVALEACNOR0,BRVALEACNOR0,Fundament,Basic Materials,Other Industrial Metals & Mining,Brazil,BRL,87.05,85.14,,,-0.3,35.71,0.0,73.7,0.0,Seitwärts,80.6,3.6,Zyklus-Tief,0.364013,0.482733,58.7091,0.014654,0.010249,0.153912,29423716.67,2561334625.63,bull,0.0561018378371283,bear,-0.3231019928707598,2026-02-17,True,True,False,OK,,,BRVALEACNOR0,BRVALEACNOR0,Other Industrial Metals & Mining,Fundament,pillar,50,heuristic from official taxonomy,"robotics, automation",True,True
,MICRON TECHNOLOGY INC,MU,,MU,MU,403.8299865722656,USD,279.39268847638556,35.68,0.0,Seitwärts,0.0,0.0,76.3,0.0,Zyklus-Tief,22.55,21244.0,12.0,444249984.0,422271320064.0,42311999488.0,0.11,56.7,28.15,84.85,2.46,83.37,"[100.0, 45.1, 0.0, 100.0, 21.56]",8.597669,85.4,HIGH,"{""coverage"": 1.0, ""confluence"": 1.0, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.9732432432432432, ""liquidity"": 0.9271523178807947, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",Tech 💻,414.04,0.6405043935233973,0.42411539141963817,0.3931616169667166,40542113.15,16372121008.975773,194.2059262084961,1.079390647115067,bull,0.0561018378371283,bear,-0.3231019928707598,2026-02-17,0.617337220083426,Technology,Semiconductors,United States,,-1.9020592285352578,279.39268847638556,72.5,54.5,0.0,"{""penalty_points"": 0.0, ""label"": ""low"", ""category"": ""Technology"", ""category_share"": 0.1667, ""category_penalty"": 0.0, ""crypto_share"": 0.0, ""crypto_penalty"": 0.0}",,bull,stock,,,,0.0561018378371283,MU,MICRON TECHNOLOGY INC,,MU,MU,Tech 💻,Technology,Semiconductors,United States,USD,403.8299865722656,414.04,-1.9020592285352578,279.39268847638556,279.39268847638556,35.68,0.0,85.4,0.0,Seitwärts,76.3,0.0,Zyklus-Tief,0.617337220083426,1.079390647115067,194.2059262084961,0.6405043935233973,0.42411539141963817,0.3931616169667166,40542113.15,16372121008.975773,bull,0.0561018378371283,bear,-0.3231019928707598,2026-02-17,True,True,False,OK,,,MU,MU,Semiconductors,Gehirn,pillar,55,heuristic from official taxonomy,"ai, software, semis",True,True
US8807701029 ,TERADYNE INC.,TER,US8807701029 ,TER,TER,310.5400085449219,USD,170.84726282773352,33.99,0.0,Seitwärts,0.0,0.0,72.8,86.1,Zyklus-Hoch,19.73,10131.0,17.0,276822624.0,47649693696.0,3190023936.0,0.58,43.9,17.37,61.27,1757.0,105.27,"[87.8, 39.46, 0.0, 13.9, 5.44]",38.050655,83.6,HIGH,"{""coverage"": 1.0, ""confluence"": 1.0, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.9899549549549549, ""liquidity"": 0.7152317880794702, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",Hardware 💻,239.62,0.6184311450575326,0.3821729603931941,0.4267397789771533,4036345.3,1253446703.9522552,145.7809780883789,1.1301819525223569,bull,0.0561018378371283,bear,-0.3231019928707598,2026-02-17,0.8097846565549331,Technology,Semiconductor Equipment & Materials,United States,,-1.3093482073468943,170.84726282773352,69.89,54.48,0.0,"{""penalty_points"": 0.0, ""label"": ""low"", ""category"": ""Technology"", ""category_share"": 0.1667, ""category_penalty"": 0.0, ""crypto_share"": 0.0, ""crypto_penalty"": 0.0}",,bull,stock,,,,0.0561018378371283,TER,TERADYNE INC.,US8807701029,TER,TER,Hardware 💻,Technology,Semiconductor Equipment & Materials,United States,USD,310.5400085449219,239.62,-1.3093482073468943,170.84726282773352,170.84726282773352,33.99,0.0,83.6,0.0,Seitwärts,72.8,86.1,Zyklus-Hoch,0.8097846565549331,1.1301819525223569,145.7809780883789,0.6184311450575326,0.3821729603931941,0.4267397789771533,4036345.3,1253446703.9522552,bull,0.0561018378371283,bear,-0.3231019928707598,2026-02-17,True,True,False,OK,,,TER,TER,Semiconductor Equipment & Materials,Gehirn,pillar,55,heuristic from official taxonomy,"ai, software, semis",True,True
AU0000297962,NEWMONT CORP.,NEM.AX,AU0000297962,NEM.AX,NEM.AX,172.6199951171875,AUD,137.46322442838337,33.9,0.0,Seitwärts,0.0,0.0,76.4,43.9,Zyklus-neutral,22.88,16914.0,90.0,9337749504.0,182633725952.0,21503000576.0,5.11,20.0,33.42,53.42,2039.0,11.57,"[40.0, 45.76, 0.0, 56.08, 21.98]",13.116383,83.6,HIGH,"{""coverage"": 1.0, ""confluence"": 0.8, ""risk_clean"": 1.0, ""regime_align"": 0.7888288288288288, ""liquidity"": 0.2781456953642384, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",Edelmetalle ⛏️,180.94,0.40959042956816527,0.31996897441356603,0.21192319914914037,461239.15,79619099.82085572,121.21796588897705,0.4240462942208527,bull,0.0561018378371283,bear,-0.3231019928707598,2026-02-17,0.25348458921439865,Basic Materials,Gold,United States,,-0.5702468116373205,137.46322442838337,67.75,44.49,0.79,"{""penalty_points"": 0.79, ""label"": ""low"", ""category"": ""Basic Materials"", ""category_share"": 0.2067, ""category_penalty"": 0.79, ""crypto_share"": 0.0, ""crypto_penalty"": 0.0}",,bull,stock,,,,0.0561018378371283,NEM.AX,NEWMONT CORP.,AU0000297962,NEM.AX,NEM.AX,Edelmetalle ⛏️,Basic Materials,Gold,United States,,172.6199951171875,180.94,-0.5702468116373205,137.46322442838337,137.46322442838337,33.9,0.0,83.6,0.79,Seitwärts,76.4,43.9,Zyklus-neutral,0.25348458921439865,0.4240462942208527,121.21796588897705,0.40959042956816527,0.31996897441356603,0.21192319914914037,461239.15,79619099.82085572,bull,0.0561018378371283,bear,-0.3231019928707598,2026-02-17,True,True,False,OK,,,NEM.AX,NEM.AX,Gold,Fundament,pillar,55,heuristic from official taxonomy,"materials, mining",True,True
CNE100000502,ZIJIN MINING,2899.HK,CNE100000502,2899.HK,2899.HK,43.279998779296875,HKD,178.98361576235425,33.54,0.0,Seitwärts,0.0,0.0,77.8,53.8,Zyklus-neutral,28.01,74.84,129.0,31392294912.0,1275161870336.0,327443021824.0,2.46,8.1,13.91,22.01,1199.0,46.16,"[16.2, 56.02, 0.0, 46.24, 20.58]",16.63815,85.3,HIGH,"{""coverage"": 1.0, ""confluence"": 0.6, ""risk_clean"": 1.0, ""regime_align"": 0.8393693693693693, ""liquidity"": 0.847682119205298, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",Fundament,43.4,0.46854656333065825,0.35935803002806826,0.22653726876106872,95657919.85,4140074654.338078,28.28314871788025,0.5302397625882371,bull,0.0561018378371283,bear,-0.3231019928707598,2026-02-17,0.274115572847796,Basic Materials,Gold,China,,4.0884965689744535,178.98361576235425,64.62,36.55,0.79,"{""penalty_points"": 0.79, ""label"": ""low"", ""category"": ""Basic Materials"", ""category_share"": 0.2067, ""category_penalty"": 0.79, ""crypto_share"": 0.0, ""crypto_penalty"": 0.0}",,bull,stock,,,,0.0561018378371283,2899.HK,ZIJIN MINING,CNE100000502,2899.HK,2899.HK,Fundament,Basic Materials,Gold,China,,43.279998779296875,43.4,4.0884965689744535,178.98361576235425,178.98361576235425,33.54,0.0,85.3,0.79,Seitwärts,77.8,53.8,Zyklus-neutral,0.274115572847796,0.5302397625882371,28.28314871788025,0.46854656333065825,0.35935803002806826,0.22653726876106872,95657919.85,4140074654.338078,bull,0.0561018378371283,bear,-0.3231019928707598,2026-02-17,True,True,False,OK,,,2899.HK,2899.HK,Gold,Fundament,pillar,55,heuristic from official taxonomy,"materials, mining",True,True
DE0007030009 ,Rheinmetall AG,RHM.DE,DE0007030009 ,RHM.DE,RHM.DE,1611.5,EUR,73.85746999039671,32.4,5.48,BUY,1966.0,2521.79,71.8,18.7,Zyklus-Tief,22.42,47166.0,49.0,-1625000.0,76487131136.0,10997999616.0,-0.0,13.3,7.64,20.94,1135.0,43.98,"[26.6, 44.84, 0.0, 100.0, 20.38]",40.79185,54.5,MED,"{""coverage"": 1.0, ""confluence"": 0.2, ""risk_clean"": 0.6666666666666666, ""regime_align"": 0.29202702702702704, ""liquidity"": 0.5298013245033113, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",,,0.49599198113210163,0.31092154262745075,0.27432738244908217,194359.45,313210253.675,1737.49275390625,-0.072514117611709,bull,0.0561018378371283,bear,-0.3231019928707598,2026-02-17,-0.07217089346174521,Industrials,Aerospace & Defense,Germany,,-0.524691358024687,73.85746999039671,63.5,42.27,0.0,"{""penalty_points"": 0.0, ""label"": ""low"", ""category"": ""Industrials"", ""category_share"": 0.1067, ""category_penalty"": 0.0, ""crypto_share"": 0.0, ""crypto_penalty"": 0.0}",,bull,stock,,,,0.0561018378371283,RHM.DE,Rheinmetall AG,DE0007030009,RHM.DE,RHM.DE,,Industrials,Aerospace & Defense,Germany,EUR,1611.5,,-0.524691358024687,73.85746999039671,73.85746999039671,32.4,5.48,54.5,0.0,BUY,71.8,18.7,Zyklus-Tief,-0.07217089346174521,-0.072514117611709,1737.49275390625,0.49599198113210163,0.31092154262745075,0.27432738244908217,194359.45,313210253.675,bull,0.0561018378371283,bear,-0.3231019928707598,2026-02-17,False,True,False,OK,,,RHM.DE,RHM.DE,Aerospace & Defense,,none,,,,False,True
,Coca-Cola,KO,,KO,KO,79.33999633789062,USD,18.29222875631573,31.94,0.0,Seitwärts,0.0,0.0,59.6,63.0,Zyklus-neutral,42.44,144771.0,262.0,1412875008.0,369796448256.0,47663001600.0,0.38,5.1,27.34,32.44,1211.0,66.16,"[10.2, 84.88, 0.0, 37.01, 15.88]",22.126135,67.8,MED,"{""coverage"": 1.0, ""confluence"": 0.4, ""risk_clean"": 0.6666666666666666, ""regime_align"": 0.5870720720720721, ""liquidity"": 0.7682119205298014, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",Konsum 🥤,73.26,0.17091203924654805,0.10187142368020671,0.09818500947345166,20278600.2,1608904065.6055481,69.61049690246583,0.13977057869673315,bull,0.0561018378371283,bear,-0.3231019928707598,2026-02-17,0.10339442104235252,Consumer Defensive,Beverages - Non-Alcoholic,United States,,0.8388358288700104,18.29222875631573,57.9,27.11,0.0,"{""penalty_points"": 0.0, ""label"": ""low"", ""category"": ""Consumer Defensive"", ""category_share"": 0.0533, ""category_penalty"": 0.0, ""crypto_share"": 0.0, ""crypto_penalty"": 0.0}",,bull,stock,,,,0.0561018378371283,KO,Coca-Cola,,KO,KO,Konsum 🥤,Consumer Defensive,Beverages - Non-Alcoholic,United States,USD,79.33999633789062,73.26,0.8388358288700104,18.29222875631573,18.29222875631573,31.94,0.0,67.8,0.0,Seitwärts,59.6,63.0,Zyklus-neutral,0.10339442104235252,0.13977057869673315,69.61049690246583,0.17091203924654805,0.10187142368020671,0.09818500947345166,20278600.2,1608904065.6055481,bull,0.0561018378371283,bear,-0.3231019928707598,2026-02-17,True,True,False,OK,,,KO,KO,Beverages - Non-Alcoholic,,concept2,,concept2 (Konsum) – derived from legacy category,,True,True
US67066G1040 ,NVIDIA CORP.,NVDA,US67066G1040 ,NVDA,NVDA,185.34500122070312,USD,32.99548242569432,31.76,0.0,Seitwärts,0.0,0.0,60.0,73.6,Zyklus-neutral,107.36,9102.0,2.0,53282873344.0,4531735756800.0,187141996544.0,1.18,62.5,53.01,115.51,4468.0,69.59,"[100.0, 100.0, 0.0, 26.36, 30.04]",24.441496,78.0,HIGH,"{""coverage"": 1.0, ""confluence"": 0.6, ""risk_clean"": 1.0, ""regime_align"": 0.4267567567567567, ""liquidity"": 0.9470198675496688, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",Gehirn,186.47,0.44618368647754497,0.3014217599625487,0.32682408800774054,170956307.9,31685897096.4124,172.04602661132813,0.07729893489152717,bull,0.0561018378371283,bear,-0.3231019928707598,2026-02-17,-0.04470667917524307,Technology,Semiconductors,United States,,1.386687651640539,32.99548242569432,62.34,41.75,0.0,"{""penalty_points"": 0.0, ""label"": ""low"", ""category"": ""Technology"", ""category_share"": 0.1667, ""category_penalty"": 0.0, ""crypto_share"": 0.0, ""crypto_penalty"": 0.0}",,bull,stock,,,,0.0561018378371283,NVDA,NVIDIA CORP.,US67066G1040,NVDA,NVDA,Gehirn,Technology,Semiconductors,United States,USD,185.34500122070312,186.47,1.386687651640539,32.99548242569432,32.99548242569432,31.76,0.0,78.0,0.0,Seitwärts,60.0,73.6,Zyklus-neutral,-0.04470667917524307,0.07729893489152717,172.04602661132813,0.44618368647754497,0.3014217599625487,0.32682408800774054,170956307.9,31685897096.4124,bull,0.0561018378371283,bear,-0.3231019928707598,2026-02-17,True,True,False,OK,,,NVDA,NVDA,Semiconductors,Gehirn,pillar,55,heuristic from official taxonomy,"ai, software, semis",True,True
CA0115321089,ALAMOS GOLD,AGI.TO,CA0115321089,AGI.TO,AGI.TO,59.16999816894531,CAD,84.21209522128763,31.71,0.0,Seitwärts,0.0,0.0,68.7,100.0,Zyklus-Hoch,14.27,6831.0,23.0,228962496.0,25537525760.0,1609299968.0,0.9,28.1,33.46,61.56,1717.0,71.77,"[56.2, 28.54, 0.0, 0.0, 26.31]",17.732689,82.3,HIGH,"{""coverage"": 1.0, ""confluence"": 0.8, ""risk_clean"": 1.0, ""regime_align"": 0.7315765765765766, ""liquidity"": 0.2715231788079471, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",Edelmetalle ⛏️,59.13,0.46643029233276434,0.37541832900706135,0.21016387610283416,1335105.1,78998166.32234955,44.34965852737427,0.3341703213435878,bull,0.0561018378371283,bear,-0.3231019928707598,2026-02-17,0.2422070774154228,Basic Materials,Gold,Canada,,-3.9603999630480224,84.21209522128763,64.86,46.02,0.79,"{""penalty_points"": 0.79, ""label"": ""low"", ""category"": ""Basic Materials"", ""category_share"": 0.2067, ""category_penalty"": 0.79, ""crypto_share"": 0.0, ""crypto_penalty"": 0.0}",,bull,stock,,,,0.0561018378371283,AGI.TO,ALAMOS GOLD,CA0115321089,AGI.TO,AGI.TO,Edelmetalle ⛏️,Basic Materials,Gold,Canada,,59.16999816894531,59.13,-3.9603999630480224,84.21209522128763,84.21209522128763,31.71,0.0,82.3,0.79,Seitwärts,68.7,100.0,Zyklus-Hoch,0.2422070774154228,0.3341703213435878,44.34965852737427,0.46643029233276434,0.37541832900706135,0.21016387610283416,1335105.1,78998166.32234955,bull,0.0561018378371283,bear,-0.3231019928707598,2026-02-17,True,True,False,OK,,,AGI.TO,AGI.TO,Gold,Fundament,pillar,55,heuristic from official taxonomy,"materials, mining",True,True
JP3902400005,MITSUBISHI EL.,6503.T,JP3902400005,6503.T,6503.T,5467.0,JPY,131.85375367655016,31.27,0.09,BUY,5152.0,5863.86,79.6,100.0,Zyklus-Hoch,9.51,8262.0,95.0,252386869248.0,11700824702976.0,5677370048512.0,2.16,4.9,6.59,11.49,1988.0,49.55,"[9.8, 19.02, 0.0, 20.0, 0.0]",35.206493,80.3,HIGH,"{""coverage"": 1.0, ""confluence"": 0.4, ""risk_clean"": 1.0, ""regime_align"": 0.788918918918919, ""liquidity"": 0.9536423841059603, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",Hardware 💻,4886.0,0.3833857596709375,0.21743917658036246,0.24084534131059132,7167820.0,39186471940.0,3829.0781799316405,0.42775878242778553,bull,0.0561018378371283,bear,-0.3231019928707598,2026-02-17,0.2514354830622738,Industrials,Electrical Equipment & Parts,Japan,,-0.9421996738539606,131.85375367655016,56.58,26.24,0.0,"{""penalty_points"": 0.0, ""label"": ""low"", ""category"": ""Industrials"", ""category_share"": 0.1067, ""category_penalty"": 0.0, ""crypto_share"": 0.0, ""crypto_penalty"": 0.0}",,bull,stock,,,,0.0561018378371283,6503.T,MITSUBISHI EL.,JP3902400005,6503.T,6503.T,Hardware 💻,Industrials,Electrical Equipment & Parts,Japan,,5467.0,4886.0,-0.9421996738539606,131.85375367655016,131.85375367655016,31.27,0.09,80.3,0.0,BUY,79.6,100.0,Zyklus-Hoch,0.2514354830622738,0.42775878242778553,3829.0781799316405,0.3833857596709375,0.21743917658036246,0.24084534131059132,7167820.0,39186471940.0,bull,0.0561018378371283,bear,-0.3231019928707598,2026-02-17,True,True,False,OK,,,6503.T,6503.T,Electrical Equipment & Parts,Hardware,pillar,50,heuristic from official taxonomy,"robotics, automation",True,True
DE0006766504,AURUBIS AG,NDA.DE,DE0006766504,NDA.DE,NDA.DE,164.1999969482422,EUR,94.00078296119241,31.05,0.0,BUY,123.5,145.46,79.5,54.1,Zyklus-neutral,11.9,10073.0,95.0,-585249984.0,7707624960.0,19295000576.0,-7.59,25.3,3.14,28.44,2108.0,49.51,"[50.6, 23.8, 0.0, 65.86, 6.88]",18.59068,80.6,HIGH,"{""coverage"": 1.0, ""confluence"": 0.6, ""risk_clean"": 1.0, ""regime_align"": 0.9195045045045045, ""liquidity"": 0.2185430463576159, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",Recycling,155.7,0.32813607789397314,0.19304243199482754,0.21657206295326337,309399.2,50803347.69578858,106.37870910644531,0.5435419204414238,bull,0.0561018378371283,bear,-0.3231019928707598,2026-02-17,0.5033534865472908,Industrials,Metal Fabrication,Germany,,-2.261906578427264,94.00078296119241,59.77,37.13,0.0,"{""penalty_points"": 0.0, ""label"": ""low"", ""category"": ""Industrials"", ""category_share"": 0.1067, ""category_penalty"": 0.0, ""crypto_share"": 0.0, ""crypto_penalty"": 0.0}",,bull,stock,,,,0.0561018378371283,NDA.DE,AURUBIS AG,DE0006766504,NDA.DE,NDA.DE,Recycling,Industrials,Metal Fabrication,Germany,EUR,164.1999969482422,155.7,-2.261906578427264,94.00078296119241,94.00078296119241,31.05,0.0,80.6,0.0,BUY,79.5,54.1,Zyklus-neutral,0.5033534865472908,0.5435419204414238,106.37870910644531,0.32813607789397314,0.19304243199482754,0.21657206295326337,309399.2,50803347.69578858,bull,0.0561018378371283,bear,-0.3231019928707598,2026-02-17,True,True,False,OK,,,NDA.DE,NDA.DE,Metal Fabrication,Recycling,pillar,,derived from legacy category,,True,True
,VALE SA,VALE,,VALE,VALE,15.675000190734863,USD,71.6877332755067,30.98,0.0,Seitwärts,0.0,0.0,74.7,39.4,Zyklus-neutral,13.27,50201.0,746.0,-951249984.0,158490378240.0,213320007680.0,-0.6,7.0,14.15,21.15,1237.0,19.84,"[14.0, 26.54, 0.0, 60.61, 18.24]",7.5537767,70.4,MED,"{""coverage"": 1.0, ""confluence"": 0.4, ""risk_clean"": 0.6666666666666666, ""regime_align"": 0.7854054054054054, ""liquidity"": 0.6357615894039735, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",Mining ⛏️,16.39,0.31640470388782516,0.22328980907217427,0.18940130062881178,47942956.7,751505855.4168934,11.396676664352418,0.3754009745459028,bull,0.0561018378371283,bear,-0.3231019928707598,2026-02-17,0.25500130512056773,Basic Materials,Other Industrial Metals & Mining,Brazil,,-5.8558525533556445,71.6877332755067,60.08,34.67,0.79,"{""penalty_points"": 0.79, ""label"": ""low"", ""category"": ""Basic Materials"", ""category_share"": 0.2067, ""category_penalty"": 0.79, ""crypto_share"": 0.0, ""crypto_penalty"": 0.0}",,bull,stock,,,,0.0561018378371283,VALE,VALE SA,,VALE,VALE,Mining ⛏️,Basic Materials,Other Industrial Metals & Mining,Brazil,USD,15.675000190734863,16.39,-5.8558525533556445,71.6877332755067,71.6877332755067,30.98,0.0,70.4,0.79,Seitwärts,74.7,39.4,Zyklus-neutral,0.25500130512056773,0.3754009745459028,11.396676664352418,0.31640470388782516,0.22328980907217427,0.18940130062881178,47942956.7,751505855.4168934,bull,0.0561018378371283,bear,-0.3231019928707598,2026-02-17,True,True,False,OK,,,VALE,VALE,Other Industrial Metals & Mining,Fundament,pillar,50,heuristic from official taxonomy,"robotics, automation",True,True
CH0012221716,ABB LTD. NA,ABBN.SW,CH0012221716,ABBN.SW,ABBN.SW,69.80000305175781,CHF,37.22305883199943,30.67,0.0,Seitwärts,0.0,0.0,64.9,82.3,Zyklus-Hoch,29.33,55485.0,131.0,880625024.0,127925157888.0,33219999744.0,0.69,5.4,14.25,19.65,1558.0,56.54,"[10.8, 58.66, 0.0, 17.74, 6.46]",27.666952,66.9,MED,"{""coverage"": 1.0, ""confluence"": 0.4, ""risk_clean"": 0.6666666666666666, ""regime_align"": 0.6844144144144144, ""liquidity"": 0.48344370860927155, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",Hardware 💻,61.46,0.2780376904701604,0.1764840201809923,0.2456562423148082,3022233.4,210951900.54312438,55.04035001754761,0.2681605954450621,bull,0.0561018378371283,bear,-0.3231019928707598,2026-02-17,0.22327816223645724,Industrials,Electrical Equipment & Parts,Switzerland,,-1.1611436745007864,37.22305883199943,59.04,36.7,0.0,"{""penalty_points"": 0.0, ""label"": ""low"", ""category"": ""Industrials"", ""category_share"": 0.1067, ""category_penalty"": 0.0, ""crypto_share"": 0.0, ""crypto_penalty"": 0.0}",,bull,stock,,,,0.0561018378371283,ABBN.SW,ABB LTD. NA,CH0012221716,ABBN.SW,ABBN.SW,Hardware 💻,Industrials,Electrical Equipment & Parts,Switzerland,CHF,69.80000305175781,61.46,-1.1611436745007864,37.22305883199943,37.22305883199943,30.67,0.0,66.9,0.0,Seitwärts,64.9,82.3,Zyklus-Hoch,0.22327816223645724,0.2681605954450621,55.04035001754761,0.2780376904701604,0.1764840201809923,0.2456562423148082,3022233.4,210951900.54312438,bull,0.0561018378371283,bear,-0.3231019928707598,2026-02-17,True,True,False,OK,,,ABBN.SW,ABBN.SW,Electrical Equipment & Parts,Hardware,pillar,50,heuristic from official taxonomy,"robotics, automation",True,True
